"","V1","V2","pv$pvalues"
"Response V34094","3R","4642169",0.0348604672921847
"Response V34095","3R","4642327",0.585254651472567
"Response V34096","3R","4657440",0.305667375694731
"Response V34097","3R","4659569",0.00589925461350447
"Response V34098","3R","4663520",0.725143696854605
"Response V34099","3R","4664188",0.408002993632867
"Response V34100","3R","4664203",0.527604065151749
"Response V34101","3R","4670448",0.98236063832921
"Response V34102","3R","4677119",0.343149059824053
"Response V34103","3R","4685085",0.925003327595444
"Response V34104","3R","4704602",0.0688966634786343
"Response V34105","3R","4712439",0.817391988446582
"Response V34106","3R","4732760",0.0108487461570772
"Response V34107","3R","4749888",0.943760584455487
"Response V34108","3R","4805368",0.924878433011264
"Response V34109","3R","4805373",0.490186671651269
"Response V34110","3R","4821362",0.20818010730513
"Response V34111","3R","4825636",0.514233198977996
"Response V34112","3R","4845396",0.238648180411176
"Response V34113","3R","4845489",0.846061857652619
"Response V34114","3R","4856173",0.370570635942087
"Response V34115","3R","4875582",0.325969055465414
"Response V34116","3R","4881476",0.202927818962258
"Response V34117","3R","4881815",0.60856795736415
"Response V34118","3R","4883201",0.56008270914597
"Response V34119","3R","4885020",0.466290814391005
"Response V34120","3R","4897420",0.526167825913353
"Response V34121","3R","4914503",0.331967750193724
"Response V34122","3R","4923286",0.959695335415661
"Response V34123","3R","4946657",0.534909632923794
"Response V34124","3R","4946854",0.0259447688304853
"Response V34125","3R","4947138",0.557436130283651
"Response V34126","3R","4986252",0.992060365975494
"Response V34127","3R","4986414",0.0597694513696382
"Response V34128","3R","4990735",0.363530239063577
"Response V34129","3R","4994929",0.483148175609017
"Response V34130","3R","5000077",0.166179535757227
"Response V34131","3R","5001595",0.161583448194438
"Response V34132","3R","5001790",0.871942382111975
"Response V34133","3R","5014887",0.724464042208575
"Response V34134","3R","5019527",0.425449018618424
"Response V34135","3R","5019528",0.779149838002814
"Response V34136","3R","5023365",0.783334494061789
"Response V34137","3R","5025566",0.323381604559761
"Response V34138","3R","5026732",0.695051141548735
"Response V34139","3R","5026855",0.186044327265375
"Response V34140","3R","5026969",0.02516214683445
"Response V34141","3R","5032967",0.314771089091489
"Response V34142","3R","5036911",0.677746101351187
"Response V34143","3R","5036978",0.636601657384124
"Response V34144","3R","5037047",6.60597077469244e-05
"Response V34145","3R","5043378",0.971880807591414
"Response V34146","3R","5055629",0.150030266410005
"Response V34147","3R","5080217",0.776951253600867
"Response V34148","3R","5080418",0.72911090410897
"Response V34149","3R","5080855",0.387270024868288
"Response V34150","3R","5081535",0.57578222731205
"Response V34151","3R","5088202",0.575803999466987
"Response V34152","3R","5117215",0.00669955189385271
"Response V34153","3R","5126978",0.357395978611695
"Response V34154","3R","5131437",0.182867060053771
"Response V34155","3R","5148714",0.0218566004457228
"Response V34156","3R","5155719",0.420843206778316
"Response V34157","3R","5162971",0.766391119616334
"Response V34158","3R","5162977",0.107348005940096
"Response V34159","3R","5175354",0.0234595297742039
"Response V34160","3R","5188910",0.488855689920241
"Response V34161","3R","5192727",0.345836006143952
"Response V34162","3R","5192919",0.372005836656282
"Response V34163","3R","5195066",0.709975808513308
"Response V34164","3R","5216909",0.314056478673093
"Response V34165","3R","5275837",0.135869622143767
"Response V34166","3R","5286132",0.575142762694225
"Response V34167","3R","5299214",0.37631741079454
"Response V34168","3R","5307079",0.743700990335505
"Response V34169","3R","5308271",0.739394519972084
"Response V34170","3R","5312221",0.566780013390516
"Response V34171","3R","5318941",0.289472394711163
"Response V34172","3R","5319075",0.897705812536863
"Response V34173","3R","5326631",0.745195639304008
"Response V34174","3R","5343774",0.195487642781599
"Response V34175","3R","5347930",0.83942774587626
"Response V34176","3R","5367409",0.752917383015933
"Response V34177","3R","5375230",0.762294179362162
"Response V34178","3R","5386978",0.544682482692413
"Response V34179","3R","5404545",0.421437933014281
"Response V34180","3R","5412455",0.928224759156322
"Response V34181","3R","5412540",0.53231281146659
"Response V34182","3R","5412622",0.000572641940568501
"Response V34183","3R","5423926",0.406915304790248
"Response V34184","3R","5438211",0.335636993883573
"Response V34185","3R","5439961",0.881201772236262
"Response V34186","3R","5440105",0.160259358786718
"Response V34187","3R","5440829",0.596161300978753
"Response V34188","3R","5457551",0.748840640631522
"Response V34189","3R","5485587",0.889033900051006
"Response V34190","3R","5493863",0.0354584285923945
"Response V34191","3R","5502391",0.844543376338709
"Response V34192","3R","5520336",1.18838406412297e-36
"Response V34193","3R","5520367",0.775596917858275
"Response V34194","3R","5554382",0.642080161147893
"Response V34195","3R","5554972",0.803532953922943
"Response V34196","3R","5568445",0.490457533831462
"Response V34197","3R","5627460",0.329366827520718
"Response V34198","3R","5654261",0.230249946654221
"Response V34199","3R","5669107",0.523902175697133
"Response V34200","3R","5703500",0.822156976059038
"Response V34201","3R","5703710",0.569621589930842
"Response V34202","3R","5715381",0.549611233293697
"Response V34203","3R","5717085",0.319173001200011
"Response V34204","3R","5719944",0.0723195924492611
"Response V34205","3R","5736610",0.914548800960453
"Response V34206","3R","5764648",0.643480867578236
"Response V34207","3R","5769418",0.0824625600388412
"Response V34208","3R","5775308",0.435957169868417
"Response V34209","3R","5777330",0.746112606299269
"Response V34210","3R","5809611",0.660364057767058
"Response V34211","3R","5821572",0.465583041623254
"Response V34212","3R","5822279",0.799632692116845
"Response V34213","3R","5847315",0.403193241380285
"Response V34214","3R","5856151",0.0448391615504026
"Response V34215","3R","5861329",0.665606356631088
"Response V34216","3R","5870206",0.860528253627665
"Response V34217","3R","5881532",0.740159160658778
"Response V34218","3R","5891134",0.503189593551986
"Response V34219","3R","5892638",0.901581271040861
"Response V34220","3R","5893334",0.946944520738297
"Response V34221","3R","5896980",0.939613727084571
"Response V34222","3R","5898469",0.986716267716362
"Response V34223","3R","5899197",0.532908808332756
"Response V34224","3R","5904306",0.359187170026653
"Response V34225","3R","5912689",6.70370154938806e-28
"Response V34226","3R","5912876",0.436945178755155
"Response V34227","3R","5914011",0.70198364303
"Response V34228","3R","5927809",0.542032696655271
"Response V34229","3R","5932546",0.310343166553526
"Response V34230","3R","5933377",0.672202724280707
"Response V34231","3R","5935960",0.70485499801565
"Response V34232","3R","5936869",0.00346148660889116
"Response V34233","3R","5940532",0.327149591074207
"Response V34234","3R","5941343",0.0561694466921188
"Response V34235","3R","5941613",0.673916055704785
"Response V34236","3R","5946181",0.693279640407474
"Response V34237","3R","5948284",0.861210682029257
"Response V34238","3R","5948525",0.913951503166872
"Response V34239","3R","5949974",0.316958581008983
"Response V34240","3R","5950024",0.605451211067148
"Response V34241","3R","5953394",0.821015600428801
"Response V34242","3R","5955273",0.00213345406582368
"Response V34243","3R","5955715",0.251766281718712
"Response V34244","3R","5955867",0.814572568178142
"Response V34245","3R","5959654",0.349037768949559
"Response V34246","3R","5970870",0.325569967350027
"Response V34247","3R","5974075",0.731061397136604
"Response V34248","3R","5980067",0.95635092421828
"Response V34249","3R","5982635",0.412805035862558
"Response V34250","3R","5989260",0.321782052365583
"Response V34251","3R","5990048",0.53834453871656
"Response V34252","3R","5996257",0.156046140859001
"Response V34253","3R","5996953",0.429366965961564
"Response V34254","3R","5998136",0.393915494963902
"Response V34255","3R","5999186",0.151051515567649
"Response V34256","3R","6014676",0.492949696333558
"Response V34257","3R","6029205",0.573686595934793
"Response V34258","3R","6033485",0.413881351852845
"Response V34259","3R","6038245",0.0544903077536984
"Response V34260","3R","6046001",0.00979009025737259
"Response V34261","3R","6048534",0.420393640085603
"Response V34262","3R","6049657",0.00048205336101663
"Response V34263","3R","6053433",0.881423750489751
"Response V34264","3R","6058216",0.712814782466628
"Response V34265","3R","6059203",0.533950662229915
"Response V34266","3R","6070712",0.0261604181898233
"Response V34267","3R","6076357",0.000422151366747703
"Response V34268","3R","6091141",0.650202326109341
"Response V34269","3R","6091155",0.205138455939171
"Response V34270","3R","6097773",0.60074371061275
"Response V34271","3R","6098513",0.7149321277753
"Response V34272","3R","6102086",0.563854509333292
"Response V34273","3R","6102134",0.417075022727827
"Response V34274","3R","6102257",0.822729652417132
"Response V34275","3R","6105450",0.96924643399137
"Response V34276","3R","6107252",0.00020918957360324
"Response V34277","3R","6114770",0.0945135499474951
"Response V34278","3R","6116794",0.460862011685729
"Response V34279","3R","6125467",0.583624327106573
"Response V34280","3R","6132708",0.604348751082458
"Response V34281","3R","6133465",0.335071223444199
"Response V34282","3R","6133542",0.149962529429348
"Response V34283","3R","6141602",0.00708130887767155
"Response V34284","3R","6144906",0.284132805162682
"Response V34285","3R","6149675",0.446961992352438
"Response V34286","3R","6152276",0.682384676833808
"Response V34287","3R","6153015",0.693029526727168
"Response V34288","3R","6153603",0.728481608174002
"Response V34289","3R","6158358",0.991521273091981
"Response V34290","3R","6171327",0.610384194085734
"Response V34291","3R","6171508",0.510563231543714
"Response V34292","3R","6186030",0.00561247508073367
"Response V34293","3R","6187900",0.0730651436809241
"Response V34294","3R","6197614",0.0502326972175832
"Response V34295","3R","6206565",0.00902116116919537
"Response V34296","3R","6206617",0.296058121503306
"Response V34297","3R","6206638",0.465638903386678
"Response V34298","3R","6208493",0.230885696581849
"Response V34299","3R","6210911",0.642962535045814
"Response V34300","3R","6225721",0.375784986203686
"Response V34301","3R","6226195",0.288569455858795
"Response V34302","3R","6234067",0.991466779150293
"Response V34303","3R","6242731",0.653574133579966
"Response V34304","3R","6247236",0.192782028274727
"Response V34305","3R","6249058",0.911073216440971
"Response V34306","3R","6253351",0.663388032974568
"Response V34307","3R","6262536",0.929333947448973
"Response V34308","3R","6267279",0.418349363916455
"Response V34309","3R","6267316",0.474927435839986
"Response V34310","3R","6267374",0.581483922652774
"Response V34311","3R","6271203",0.578343775798534
"Response V34312","3R","6287287",0.688874064762239
"Response V34313","3R","6296307",0.423042633106494
"Response V34314","3R","6296308",0.481745236929085
"Response V34315","3R","6298544",0.753417390958951
"Response V34316","3R","6298597",0.520143285542133
"Response V34317","3R","6305765",0.322552741668782
"Response V34318","3R","6306156",0.0206572383708575
"Response V34319","3R","6313848",0.29033918235487
"Response V34320","3R","6313863",0.356095627060812
"Response V34321","3R","6324627",0.763403062703376
"Response V34322","3R","6332003",0.0150206408156973
"Response V34323","3R","6336667",0.550577075185287
"Response V34324","3R","6336695",0.0486761518073905
"Response V34325","3R","6337273",0.003561058227136
"Response V34326","3R","6345959",0.353482646318376
"Response V34327","3R","6351030",0.724220349961388
"Response V34328","3R","6351093",0.558343987766086
"Response V34329","3R","6360371",0.352483262688
"Response V34330","3R","6374320",0.805640931082639
"Response V34331","3R","6384783",0.169364599830931
"Response V34332","3R","6387637",0.65887108531476
"Response V34333","3R","6389586",1.26114946831061e-06
"Response V34334","3R","6398149",0.61023780143032
"Response V34335","3R","6398180",0.454338601245056
"Response V34336","3R","6401507",0.927276051723396
"Response V34337","3R","6421336",0.63158596088641
"Response V34338","3R","6422035",0.312518447792179
"Response V34339","3R","6430634",0.612676933696315
"Response V34340","3R","6445061",0.699072569032614
"Response V34341","3R","6451053",0.745697832036229
"Response V34342","3R","6465263",0.706595817691772
"Response V34343","3R","6468535",0.481231718410814
"Response V34344","3R","6472782",0.357513289003667
"Response V34345","3R","6473106",0.847635721572573
"Response V34346","3R","6473151",0.347058708919252
"Response V34347","3R","6474005",0.406010418832567
"Response V34348","3R","6475619",0.301717209230749
"Response V34349","3R","6481020",0.429459916854907
"Response V34350","3R","6487179",0.314532081588188
"Response V34351","3R","6487354",0.00287582653789729
"Response V34352","3R","6487389",0.554968976397517
"Response V34353","3R","6495660",0.502831546420468
"Response V34354","3R","6500698",0.77435129499603
"Response V34355","3R","6500937",0.70730066948445
"Response V34356","3R","6502650",0.251204196521942
"Response V34357","3R","6517806",0.0921245838521309
"Response V34358","3R","6517808",5.47381579093188e-07
"Response V34359","3R","6518541",0.792586416907491
"Response V34360","3R","6522179",0.0635626383227609
"Response V34361","3R","6523529",0.447967827112847
"Response V34362","3R","6523847",0.117738754590716
"Response V34363","3R","6524216",0.969797871527169
"Response V34364","3R","6524395",0.797329202324064
"Response V34365","3R","6526894",0.248330620369417
"Response V34366","3R","6529610",0.443404775055956
"Response V34367","3R","6535526",0.754653376951153
"Response V34368","3R","6539648",0.0682372780651454
"Response V34369","3R","6544362",0.823579578389354
"Response V34370","3R","6548366",0.744437410594903
"Response V34371","3R","6548369",0.349940425408403
"Response V34372","3R","6551624",0.150334452858732
"Response V34373","3R","6554894",0.349337444638526
"Response V34374","3R","6557614",0.415518041407664
"Response V34375","3R","6558049",0.0103356920903554
"Response V34376","3R","6561517",0.744173831859646
"Response V34377","3R","6565188",9.46123133235709e-21
"Response V34378","3R","6565358",0.478798903407123
"Response V34379","3R","6571014",0.0163174024620426
"Response V34380","3R","6578548",0.349377697153472
"Response V34381","3R","6580122",0.232218867761708
"Response V34382","3R","6580418",0.547182088901831
"Response V34383","3R","6580463",0.757205106619366
"Response V34384","3R","6580501",0.25101447958875
"Response V34385","3R","6582554",0.444365186344593
"Response V34386","3R","6583980",0.519440641354024
"Response V34387","3R","6584334",0.941228581103962
"Response V34388","3R","6586834",0.953110398270595
"Response V34389","3R","6586931",0.53647637704927
"Response V34390","3R","6588967",0.649000521926028
"Response V34391","3R","6593222",0.21460139447581
"Response V34392","3R","6594872",2.9761593556923e-17
"Response V34393","3R","6594873",2.22396775146677e-17
"Response V34394","3R","6596845",0.48061632094194
"Response V34395","3R","6602981",0.000658761525122566
"Response V34396","3R","6605366",0.44042413496968
"Response V34397","3R","6606093",0.552263040858815
"Response V34398","3R","6610016",0.0331511747741159
"Response V34399","3R","6613323",0.665365797863857
"Response V34400","3R","6613518",0.207649128081844
"Response V34401","3R","6626119",0.500466158053666
"Response V34402","3R","6639190",0.787020655346638
"Response V34403","3R","6640445",0.409404046187983
"Response V34404","3R","6640557",0.608469209194422
"Response V34405","3R","6660254",0.626644029847644
"Response V34406","3R","6675069",0.581823997872424
"Response V34407","3R","6679782",0.197690897559942
"Response V34408","3R","6682184",0.399496621324718
"Response V34409","3R","6682433",0.636435108529067
"Response V34410","3R","6707945",0.5034077485843
"Response V34411","3R","6712559",0.799944960293966
"Response V34412","3R","6713920",0.81283285648577
"Response V34413","3R","6714612",0.234076585620151
"Response V34414","3R","6716668",0.957252230882343
"Response V34415","3R","6717809",0.293328326092862
"Response V34416","3R","6721334",0.830295244712914
"Response V34417","3R","6726691",0.814891541931032
"Response V34418","3R","6731792",0.413640160844627
"Response V34419","3R","6732672",0.836979358147495
"Response V34420","3R","6734858",0.271324075653009
"Response V34421","3R","6735483",1.6619559682045e-11
"Response V34422","3R","6746960",0.560693363847243
"Response V34423","3R","6751546",0.888659619638454
"Response V34424","3R","6751781",0.44155228447508
"Response V34425","3R","6751913",0.489789008154169
"Response V34426","3R","6752016",0.692132239175858
"Response V34427","3R","6752364",0.750230244722182
"Response V34428","3R","6759348",0.347403511819102
"Response V34429","3R","6759374",0.614230230851676
"Response V34430","3R","6765007",0.140880480258868
"Response V34431","3R","6766420",0.980212570622288
"Response V34432","3R","6767261",0.879848031186002
"Response V34433","3R","6770481",0.676146537577654
"Response V34434","3R","6771611",9.10058933749281e-09
"Response V34435","3R","6771692",0.499202339880161
"Response V34436","3R","6773568",0.273930467788285
"Response V34437","3R","6776065",0.89871626814939
"Response V34438","3R","6776082",0.508635211630414
"Response V34439","3R","6778580",0.962376882435492
"Response V34440","3R","6784984",0.271267179141497
"Response V34441","3R","6785346",0.0291157906629283
"Response V34442","3R","6785355",0.99226074302738
"Response V34443","3R","6788390",0.187549746518391
"Response V34444","3R","6791548",0.835317704270097
"Response V34445","3R","6793912",0.776981488925215
"Response V34446","3R","6798908",0.304744335113263
"Response V34447","3R","6803220",0.00142543441045135
"Response V34448","3R","6803796",0.503975483450571
"Response V34449","3R","6806017",0.297157000248153
"Response V34450","3R","6807092",0.446066949070313
"Response V34451","3R","6809757",0.685969044765775
"Response V34452","3R","6809870",0.652670895031929
"Response V34453","3R","6813526",0.48493112714981
"Response V34454","3R","6818297",0.00377178051912687
"Response V34455","3R","6818519",0.775937977622394
"Response V34456","3R","6830275",0.578026626823245
"Response V34457","3R","6834650",0.909608806947737
"Response V34458","3R","6834787",0.451381489160631
"Response V34459","3R","6837079",0.455559901140767
"Response V34460","3R","6837410",0.760042722509875
"Response V34461","3R","6847130",0.00497522091695711
"Response V34462","3R","6849811",0.901829398186725
"Response V34463","3R","6853346",0.689901453485192
"Response V34464","3R","6854945",0.511765577353525
"Response V34465","3R","6855958",0.654589750752336
"Response V34466","3R","6856275",0.28052714286684
"Response V34467","3R","6857531",0.296577384277859
"Response V34468","3R","6857578",0.285671127073792
"Response V34469","3R","6857847",0.116520865007184
"Response V34470","3R","6859159",0.500484269305883
"Response V34471","3R","6868334",0.676746208289794
"Response V34472","3R","6875643",0.811491014906058
"Response V34473","3R","6877371",0.512053964421594
"Response V34474","3R","6877390",0.488038202914426
"Response V34475","3R","6877446",0.604831513055829
"Response V34476","3R","6877482",0.670855801483855
"Response V34477","3R","6877596",0.32829610741984
"Response V34478","3R","6884280",0.000491539138889321
"Response V34479","3R","6884569",8.60129863230539e-10
"Response V34480","3R","6887206",0.0210668439386549
"Response V34481","3R","6888653",0.142025629966547
"Response V34482","3R","6892141",0.429816570109322
"Response V34483","3R","6892389",0.471031650493122
"Response V34484","3R","6893881",0.722742196756218
"Response V34485","3R","6895111",0.838137373216852
"Response V34486","3R","6895485",0.639712725379018
"Response V34487","3R","6895920",0.577024404215054
"Response V34488","3R","6898516",0.0465545143018307
"Response V34489","3R","6900210",0.805471833955373
"Response V34490","3R","6904428",0.512984976891528
"Response V34491","3R","6907058",0.338239613361541
"Response V34492","3R","6908661",0.607709738248859
"Response V34493","3R","6910920",0.97546364779202
"Response V34494","3R","6910976",0.516523039461077
"Response V34495","3R","6911433",0.675022962783072
"Response V34496","3R","6912869",0.934578672198412
"Response V34497","3R","6913021",0.950602465131679
"Response V34498","3R","6914245",0.0324355834163013
"Response V34499","3R","6917547",0.533243692040494
"Response V34500","3R","6920546",0.419969303226112
"Response V34501","3R","6921155",0.815607534448756
"Response V34502","3R","6922705",0.783789956040672
"Response V34503","3R","6922778",0.340759721635131
"Response V34504","3R","6927876",0.804662589908101
"Response V34505","3R","6932666",0.0636936814680313
"Response V34506","3R","6932896",0.904049316812152
"Response V34507","3R","6934127",0.394161924829667
"Response V34508","3R","6937235",0.642822993354113
"Response V34509","3R","6939659",0.476833524251302
"Response V34510","3R","6940097",0.572014899977266
"Response V34511","3R","6941386",0.621122085691533
"Response V34512","3R","6941958",0.812280806183001
"Response V34513","3R","6941961",0.947678322235138
"Response V34514","3R","6942995",0.314122908415209
"Response V34515","3R","6943371",0.600064479765317
"Response V34516","3R","6946448",0.852157415550057
"Response V34517","3R","6946525",0.622550782565448
"Response V34518","3R","6948264",0.676399472625559
"Response V34519","3R","6948272",3.49457988931123e-08
"Response V34520","3R","6949647",0.832405032380385
"Response V34521","3R","6956156",0.957973675714973
"Response V34522","3R","6956967",0.670042336087566
"Response V34523","3R","6957019",0.931827279574869
"Response V34524","3R","6958793",0.157291133434263
"Response V34525","3R","6960822",0.612540834942467
"Response V34526","3R","6963219",0.863287006708998
"Response V34527","3R","6964604",0.880947241258983
"Response V34528","3R","6970179",0.148694223859955
"Response V34529","3R","6971482",0.377260490305318
"Response V34530","3R","6971591",0.73835095895734
"Response V34531","3R","6974069",2.22576864007265e-10
"Response V34532","3R","6976435",0.981844492627419
"Response V34533","3R","6976915",0.00977936339788697
"Response V34534","3R","6978651",0.153741059217013
"Response V34535","3R","6979177",0.770874228128328
"Response V34536","3R","6979366",0.633694224238621
"Response V34537","3R","6980608",0.0190287401079038
"Response V34538","3R","6981971",0.00853835172493836
"Response V34539","3R","6982338",0.562739072402043
"Response V34540","3R","6984928",0.600866756997984
"Response V34541","3R","6984938",0.486275648318478
"Response V34542","3R","6985101",0.642573473679607
"Response V34543","3R","6985569",0.221190829980752
"Response V34544","3R","6985578",0.431416661560841
"Response V34545","3R","6988314",3.77837444121336e-15
"Response V34546","3R","6988471",0.754584770665315
"Response V34547","3R","6990659",0.393160626442041
"Response V34548","3R","6991383",0.370200837571135
"Response V34549","3R","6992145",0.428081216774953
"Response V34550","3R","6992982",0.167152675763886
"Response V34551","3R","6994230",0.20438412511097
"Response V34552","3R","6998534",0.956443153088938
"Response V34553","3R","7001240",0.477159558195703
"Response V34554","3R","7005662",0.799243300550287
"Response V34555","3R","7005671",2.01233297808547e-09
"Response V34556","3R","7006255",0.147126291848882
"Response V34557","3R","7006259",0.39881690167184
"Response V34558","3R","7009707",0.737382620658696
"Response V34559","3R","7010120",0.462903882671662
"Response V34560","3R","7010124",0.564925999952583
"Response V34561","3R","7015152",0.866364670442511
"Response V34562","3R","7019233",0.08506190405261
"Response V34563","3R","7019289",0.0184840067931736
"Response V34564","3R","7022670",0.100644639550282
"Response V34565","3R","7022680",0.78761601213047
"Response V34566","3R","7022875",0.550950641038504
"Response V34567","3R","7023317",0.0298435609583714
"Response V34568","3R","7023548",0.954327050311211
"Response V34569","3R","7023680",0.00271499262192958
"Response V34570","3R","7026093",0.383606347334578
"Response V34571","3R","7028045",0.801160142061346
"Response V34572","3R","7030095",0.0472769282751811
"Response V34573","3R","7035404",0.575428638000412
"Response V34574","3R","7035493",0.637743710356856
"Response V34575","3R","7035540",0.685988755334192
"Response V34576","3R","7037119",0.650117190813714
"Response V34577","3R","7037883",0.999864305196096
"Response V34578","3R","7037898",0.835688677074915
"Response V34579","3R","7037932",0.96187867276651
"Response V34580","3R","7037954",3.19606985042721e-18
"Response V34581","3R","7041069",0.880086760852614
"Response V34582","3R","7042448",0.574941349539428
"Response V34583","3R","7042469",0.4665874590262
"Response V34584","3R","7045204",0.821195058254774
"Response V34585","3R","7046198",0.0543823030521957
"Response V34586","3R","7050909",0.78614029094632
"Response V34587","3R","7086001",0.977875591508453
"Response V34588","3R","7094250",0.720953942734409
"Response V34589","3R","7108060",0.625110778519108
"Response V34590","3R","7109932",0.34282410897409
"Response V34591","3R","7111421",0.306672107081333
"Response V34592","3R","7123117",0.320633656709506
"Response V34593","3R","7123159",0.58837380229461
"Response V34594","3R","7123166",0.0180183940889202
"Response V34595","3R","7129916",0.414003606374666
"Response V34596","3R","7163209",0.00881833531317504
"Response V34597","3R","7164239",0.650691587755856
"Response V34598","3R","7164270",0.00988322978495358
"Response V34599","3R","7169358",0.705216361715278
"Response V34600","3R","7189874",0.175816000255665
"Response V34601","3R","7212061",0.659652668888215
"Response V34602","3R","7227023",0.373836838937003
"Response V34603","3R","7228374",0.744337642820672
"Response V34604","3R","7229283",1.48927228337339e-11
"Response V34605","3R","7231318",0.783774160933579
"Response V34606","3R","7236028",0.160951018823166
"Response V34607","3R","7236246",0.372772190362609
"Response V34608","3R","7254602",0.565135281282878
"Response V34609","3R","7254610",0.693852124140894
"Response V34610","3R","7254643",0.704993744122624
"Response V34611","3R","7259621",0.0770158967689715
"Response V34612","3R","7259627",0.489762236199985
"Response V34613","3R","7261843",0.203752953130602
"Response V34614","3R","7261952",0.619048329380199
"Response V34615","3R","7262036",0.99075296429151
"Response V34616","3R","7262662",0.721098650491703
"Response V34617","3R","7264183",0.392112968440569
"Response V34618","3R","7265263",0.941768957934573
"Response V34619","3R","7279951",0.775053417794417
"Response V34620","3R","7282338",0.516654630460671
"Response V34621","3R","7284031",0.255273366505147
"Response V34622","3R","7288646",0.655667944293065
"Response V34623","3R","7288650",0.473096950958663
"Response V34624","3R","7295830",0.953078405708001
"Response V34625","3R","7295832",0.0580581488262505
"Response V34626","3R","7311348",0.975388232793502
"Response V34627","3R","7312576",0.798442226806622
"Response V34628","3R","7312706",0.0637348345619015
"Response V34629","3R","7317932",0.608577226345987
"Response V34630","3R","7321359",0.971695967573889
"Response V34631","3R","7321819",0.202722325650242
"Response V34632","3R","7321854",0.830735670806695
"Response V34633","3R","7322406",0.173440457754877
"Response V34634","3R","7322452",0.462686591644745
"Response V34635","3R","7322532",0.742046337829772
"Response V34636","3R","7324651",0.381326314828843
"Response V34637","3R","7325608",0.072997185531103
"Response V34638","3R","7336137",0.378574862707103
"Response V34639","3R","7336908",0.60244236332982
"Response V34640","3R","7338569",0.0589310867237247
"Response V34641","3R","7338596",0.138726878696579
"Response V34642","3R","7339253",0.363041150339393
"Response V34643","3R","7339277",0.00154560451547013
"Response V34644","3R","7340047",0.0011417568437033
"Response V34645","3R","7341169",0.276348763290309
"Response V34646","3R","7341534",0.607991177884054
"Response V34647","3R","7342510",0.0951773412196926
"Response V34648","3R","7343915",0.868735652443424
"Response V34649","3R","7344401",0.279199820060889
"Response V34650","3R","7346359",0.283193799402918
"Response V34651","3R","7348190",0.449782617648326
"Response V34652","3R","7359153",0.171816116153758
"Response V34653","3R","7370415",0.125189814175511
"Response V34654","3R","7381423",0.834053401096206
"Response V34655","3R","7381990",0.265379929399675
"Response V34656","3R","7382258",0.833133984730409
"Response V34657","3R","7384594",0.28813047954937
"Response V34658","3R","7385913",0.683507643011729
"Response V34659","3R","7393705",0.907103140296887
"Response V34660","3R","7396332",0.495010157189233
"Response V34661","3R","7398203",0.996403414868862
"Response V34662","3R","7405060",0.342189490466332
"Response V34663","3R","7405789",0.455781040512275
"Response V34664","3R","7412988",0.411672377332301
"Response V34665","3R","7413793",0.346551601625855
"Response V34666","3R","7414183",0.473569849216348
"Response V34667","3R","7414628",0.0512628693420067
"Response V34668","3R","7414856",0.974595564816535
"Response V34669","3R","7414910",0.804982841227787
"Response V34670","3R","7417017",0.0990642331844295
"Response V34671","3R","7418944",0.423722798930522
"Response V34672","3R","7419013",0.000812955547562022
"Response V34673","3R","7423423",0.467104179625475
"Response V34674","3R","7424757",0.74486155390311
"Response V34675","3R","7428166",0.000936028896487376
"Response V34676","3R","7428200",0.6601395879385
"Response V34677","3R","7431251",0.552391971421089
"Response V34678","3R","7431692",0.646629327529401
"Response V34679","3R","7433822",0.517676057714345
"Response V34680","3R","7433946",0.536176276484352
"Response V34681","3R","7434244",0.0843873691848851
"Response V34682","3R","7434247",0.0451558671729608
"Response V34683","3R","7435306",0.0140115395264027
"Response V34684","3R","7435309",0.390245361397202
"Response V34685","3R","7435694",0.37547925813719
"Response V34686","3R","7438237",0.0777955952180758
"Response V34687","3R","7438590",0.188298623958701
"Response V34688","3R","7439112",0.43135990472514
"Response V34689","3R","7439190",0.391195988752539
"Response V34690","3R","7444088",0.182793125897652
"Response V34691","3R","7446109",0.546706769138634
"Response V34692","3R","7458978",0.522847163758978
"Response V34693","3R","7468380",0.452749151853764
"Response V34694","3R","7468467",0.0423724604385797
"Response V34695","3R","7468541",0.000105604193256124
"Response V34696","3R","7469928",0.609428014739358
"Response V34697","3R","7484619",0.00409370474053973
"Response V34698","3R","7489336",0.0769479174598284
"Response V34699","3R","7492255",0.77263589486494
"Response V34700","3R","7498846",0.958338890891752
"Response V34701","3R","7499740",0.676675193820031
"Response V34702","3R","7504739",0.414742447524168
"Response V34703","3R","7505201",0.227458088906999
"Response V34704","3R","7507849",0.34653367001965
"Response V34705","3R","7513831",0.688374887742005
"Response V34706","3R","7515131",0.408175343850079
"Response V34707","3R","7517057",0.501902812388698
"Response V34708","3R","7522806",0.841950902101317
"Response V34709","3R","7542623",0.118459352569186
"Response V34710","3R","7542707",0.40392533409583
"Response V34711","3R","7550352",0.971999984329686
"Response V34712","3R","7551239",0.634796005757485
"Response V34713","3R","7553545",0.514046695058216
"Response V34714","3R","7556290",0.0872496480642426
"Response V34715","3R","7556999",0.213695266297727
"Response V34716","3R","7557271",0.792491101696155
"Response V34717","3R","7557808",0.692500816859301
"Response V34718","3R","7565255",0.956229203296304
"Response V34719","3R","7568052",0.590521574811453
"Response V34720","3R","7568059",0.277784152381415
"Response V34721","3R","7568081",0.627777353998645
"Response V34722","3R","7568519",0.00740339218735251
